datetime,avg_temp,dew,humidity,sealevelpressure,winddir,solarradiation,windspeed,precipprob,preciptype,max_temperature,Intensity,region,Flood Risk
17-05-2017,31.2,25.5,72.2,1006.8,241.7,256.8,22.3,0,0,36.95137787,0,Mumbai,0
18-05-2017,31.1,25.4,72.1,1007.8,257.2,230.7,24.1,0,0,37.22024536,0,Mumbai,0
19-05-2017,30.8,25.1,71.8,1009.3,252.3,287.9,22.3,0,0,37.24078751,0,Mumbai,0
20-05-2017,30.8,24.3,68.4,1007.8,228.9,317.5,24.1,0,0,37.0476799,0,Mumbai,0
21-05-2017,30.7,23.4,65.5,1006.9,277.8,304.4,27.7,0,0,36.11075592,0,Mumbai,0
22-05-2017,31,24.5,68.7,1007.4,215.4,311.7,27.7,0,0,36.29115295,0,Mumbai,0
23-05-2017,31.4,25.6,71.9,1007.2,282.8,282.7,25.9,0,0,37.45829773,0,Mumbai,0
24-05-2017,31.1,26,74.7,1006.6,260,231.5,22.3,0,0,37.18706512,0,Mumbai,0
25-05-2017,31.1,25.9,74.4,1006.2,271.6,291.1,22.3,0,0,36.47195816,0,Mumbai,0
26-05-2017,31.1,25.2,70.8,1005.9,258.8,253.6,22.3,0,0,36.19788361,0,Mumbai,0
27-05-2017,31.2,25.1,70.3,1005.9,249.1,234.7,22.3,0,0,36.42646027,0,Mumbai,0
28-05-2017,31.3,25.5,71.4,1005.8,234.6,236.1,24.1,0,0,36.05888367,0,Mumbai,0
29-05-2017,31.6,26.4,74,1004.5,241.4,274.4,25.9,100,1,36.01322174,0,Mumbai,0
30-05-2017,31.7,26.6,74.8,1002.7,250.1,275.5,29.5,100,1,34.66237259,0,Mumbai,0
31-05-2017,31.7,26.3,73.3,1002,252.1,261,22.3,100,1,37.45760727,0,Mumbai,0
01-06-2017,31.4,26.3,74.8,1002.6,210.4,136.5,25.9,100,1,35.65433884,0,Mumbai,0
02-06-2017,30.8,26,76.1,1003.5,186.7,119,22.3,100,1,35.29124069,0,Mumbai,0
03-06-2017,31.3,25.5,71.7,1005.3,197.1,293.3,33.5,100,1,35.37691116,0,Mumbai,0
04-06-2017,31.2,25.5,72.3,1006,197,233.2,27.7,100,1,34.80751801,7.978133678,Mumbai,0
05-06-2017,31.3,26,73.6,1006.5,206.4,191.3,24.1,100,1,34.90956116,0,Mumbai,0
06-06-2017,31.5,25.7,71.8,1007.2,213,228.5,24.1,100,1,35.40051651,0,Mumbai,0
07-06-2017,29.6,24.7,75.4,1008.1,198.8,172.4,27.7,100,1,33.51933289,0,Mumbai,0
08-06-2017,28.6,24.7,80.3,1007.4,213.8,188.6,16.6,100,1,31.59234428,1.079688907,Mumbai,0
09-06-2017,28.3,25,83,1005.8,219.5,128.8,22.3,100,1,31.84173203,2.476617813,Mumbai,0
10-06-2017,27.9,24.8,83.5,1004.1,204.4,127.5,18.4,100,1,29.85253716,42.6105423,Mumbai,0
11-06-2017,28.4,25.5,84.4,1002.9,187.5,110.1,28.4,100,1,32.08156204,1.772918582,Mumbai,0
12-06-2017,28.3,25.5,85.2,1003.1,189.3,167.2,22.3,100,1,33.26200485,0.904872775,Mumbai,0
13-06-2017,28.3,25.4,84.5,1004.3,178.6,153.5,18.4,100,1,32.17602158,20.31479836,Mumbai,0
14-06-2017,30,26,79.5,1006,189.8,233.8,20.5,100,1,32.86354065,0,Mumbai,0
15-06-2017,29.1,25.8,82.5,1006.5,184.9,168.6,22.3,100,1,32.89776611,75.85781097,Mumbai,0
16-06-2017,30.1,26.1,79.5,1005.5,195,117.6,25.9,100,1,33.341362,6.72664547,Mumbai,0
17-06-2017,30.2,25.7,76.9,1005.6,204.5,170.2,25.9,100,1,34.37821579,0,Mumbai,0
18-06-2017,31,26,75.2,1005.3,255.8,162.7,24.1,100,1,33.54134369,1.407890201,Mumbai,0
19-06-2017,30.8,26,75.6,1004.5,240.3,277.7,20.5,100,1,33.20650101,0.234603882,Mumbai,0
20-06-2017,30.8,25.7,74.1,1004.5,232,294.5,25.9,100,1,32.77283096,3.716106176,Mumbai,0
21-06-2017,30.1,25.5,76.4,1004.9,223.3,291.3,27.7,100,1,32.52037048,2.060180902,Mumbai,0
22-06-2017,29.5,25.8,80.7,1005.3,218.6,266.4,33.5,100,1,32.26364517,19.68421936,Mumbai,0
23-06-2017,30.5,26.1,77.5,1004.9,252.5,266.2,29.5,100,1,32.73205948,9.057003021,Mumbai,0
24-06-2017,30.4,26,77.2,1001.8,248.6,248.6,31.7,100,1,30.92393112,2.36902833,Mumbai,0
25-06-2017,26.4,24.4,89.2,1000.1,140.8,178.8,24.1,100,1,29.40389252,155.9082489,Mumbai,0
26-06-2017,27.8,25.5,87.7,1001,200.8,125.8,25.9,100,1,30.01457024,34.7516098,Mumbai,0
27-06-2017,27.8,25.7,88.5,1001.7,198.7,145.8,25.9,100,1,29.83591461,36.21352005,Mumbai,0
28-06-2017,27.4,25.7,90.8,1001.7,227.9,194.6,25.9,100,1,29.52690125,102.0306396,Mumbai,0
29-06-2017,28.5,26,86.7,1002.2,225.4,218.4,25.9,100,1,29.92297173,130.7728271,Mumbai,0
30-06-2017,29.6,26.1,81.5,1002.2,236.7,259.2,33.5,100,1,30.46676826,77.60414886,Mumbai,0
01-07-2017,28.4,25.7,85.9,1002.4,245.8,254.8,31.7,100,1,29.66860199,52.91102219,Mumbai,0
02-07-2017,27.9,25.7,88.1,1003.3,247.7,192.5,31.7,100,1,30.10561943,89.60562134,Mumbai,0
03-07-2017,29.7,25.9,80.7,1005.2,243.5,249.8,32.4,100,1,30.51168442,122.5187836,Mumbai,0
04-07-2017,29.2,25.7,81.5,1005.8,246.2,249.2,22.3,100,1,30.65326309,14.83702946,Mumbai,0
05-07-2017,29.7,25.8,79.5,1005.9,251.8,229.5,27.7,100,1,30.83483696,7.413338184,Mumbai,0
06-07-2017,29.5,25.6,79.8,1006.2,248.9,218.1,33.5,100,1,31.5086174,2.240537643,Mumbai,0
07-07-2017,29.8,25.8,79.3,1006.7,246.8,281.6,27.7,100,1,31.4121151,6.099006176,Mumbai,0
08-07-2017,29.7,25.4,78,1006.8,256.2,269.2,24.1,100,1,31.47825623,0.430028528,Mumbai,0
09-07-2017,29,25.2,80.6,1006.3,239.5,272.9,27.7,100,1,30.65059662,16.42291069,Mumbai,0
10-07-2017,29.3,25.4,79.8,1007.3,214.5,189.7,22.3,100,1,30.62794876,15.07174587,Mumbai,0
11-07-2017,29.7,25.2,76.9,1007.3,257.8,180.9,27.7,100,1,30.68270683,7.705101967,Mumbai,0
12-07-2017,29.8,24.8,74.5,1006.6,249.9,215.4,25.9,100,1,30.68689156,10.26264954,Mumbai,0
13-07-2017,28.6,25.3,82.9,1005.2,262,201.6,27.7,100,1,29.4694519,1.225396991,Mumbai,0
14-07-2017,28,25.2,85,1004.5,251.7,258.4,31.7,100,1,28.76705933,53.26436234,Mumbai,0
15-07-2017,27.5,25.1,87.2,1004.6,251,269.6,37.1,100,1,28.69577599,97.51343536,Mumbai,0
16-07-2017,28.2,25,82.9,1004.1,254.1,267.6,29.5,100,1,29.07313728,84.5171051,Mumbai,0
17-07-2017,25.7,24.6,93.6,1003.8,214.5,215.1,27.7,100,1,28.03749847,45.72935104,Mumbai,0
18-07-2017,26.1,25.1,94.1,1002.1,219.6,107,24.1,100,1,27.13162422,85.07321167,Mumbai,0
19-07-2017,26.9,25.5,92.2,1000.1,213.5,96.9,20.5,100,1,28.84822273,146.9313812,Mumbai,0
20-07-2017,27.5,25.6,89.5,999.3,234.3,175.2,27.7,100,1,28.72810555,28.43611336,Mumbai,0
21-07-2017,27.5,25.8,90.4,1000.8,239.1,253.9,37.1,100,1,28.27563667,70.3188858,Mumbai,0
22-07-2017,27.4,25.6,90.2,1002.9,239,252.5,37.1,100,1,28.36774254,86.10856628,Mumbai,0
23-07-2017,28.3,25.5,85.1,1003.6,239.7,153.1,25.9,100,1,28.01233482,67.53294373,Mumbai,0
24-07-2017,28.7,25.7,83.7,1004.5,241,244.5,33.5,100,1,28.58051872,21.33653831,Mumbai,0
25-07-2017,28.3,25.4,84.4,1004.3,244.1,238.4,25.9,100,1,29.33189774,8.798852921,Mumbai,0
26-07-2017,28.6,25.3,82.3,1004.5,243.2,283.5,25.9,100,1,28.7876606,9.365379333,Mumbai,0
27-07-2017,28.2,25.5,85.4,1005.2,247.4,275.8,27.7,100,1,27.79875374,8.445949554,Mumbai,0
28-07-2017,28.5,25.4,83.6,1006.3,247.7,280.8,27.7,100,1,27.90797043,27.87732887,Mumbai,0
29-07-2017,28.6,25.4,83.1,1007.3,240.3,293.6,25.9,100,1,28.96207428,9.986577988,Mumbai,0
30-07-2017,28.2,25,82.8,1007.6,234,272.9,29.5,100,1,29.63396835,9.638770103,Mumbai,0
31-07-2017,27.9,25.2,85.3,1007.2,229.2,276.8,24.1,100,1,28.93595695,5.840936661,Mumbai,0
01-08-2017,28.2,25.3,84.2,1007.5,235.6,298.2,26.2,100,1,29.51735497,13.54740906,Mumbai,0
02-08-2017,28.7,25.1,81.4,1007.5,227.3,298,22.3,100,1,29.77877426,6.251726151,Mumbai,0
03-08-2017,28.5,25.1,82.2,1006,238,283.4,25.9,100,1,29.24821663,8.618677139,Mumbai,0
04-08-2017,29.1,25.3,80.4,1004.2,249.7,242,31.7,100,1,30.29756355,9.249958038,Mumbai,0
05-08-2017,29,25.1,79.7,1004.1,241.9,159.7,24.1,100,1,30.27158165,0.990793228,Mumbai,0
06-08-2017,29.1,24.9,78.5,1004,250.4,259.6,20.5,100,1,30.30515671,0,Mumbai,0
07-08-2017,28.7,25.1,81.2,1005.1,236.8,252.2,22.3,100,1,29.92259598,0.340622008,Mumbai,0
08-08-2017,29.1,24.9,78.2,1006.1,237.8,256.2,22.3,100,1,30.94140053,36.05220795,Mumbai,0
09-08-2017,28.9,24.9,79.4,1005.9,235.2,219.2,25.9,100,1,29.94792747,2.659377813,Mumbai,0
10-08-2017,29.1,24.9,78.6,1006.3,244.4,257.1,24.1,100,1,29.75960922,12.55661011,Mumbai,0
11-08-2017,29.1,24.8,77.7,1007.2,251.3,257.3,25.9,100,1,30.306427,5.346775532,Mumbai,0
12-08-2017,29,24.8,78.2,1007.9,252.1,258.6,27.7,100,1,29.97047043,12.33329678,Mumbai,0
13-08-2017,28.2,24.9,82.5,1008.2,240,222.8,24.1,100,1,29.9477787,12.73071861,Mumbai,0
14-08-2017,27.3,25,87.2,1009.4,223.8,214.5,20.5,100,1,30.27749634,32.17090225,Mumbai,0
15-08-2017,27.5,25,86.6,1009.1,203.8,204,16.6,100,1,30.16230011,130.4442749,Mumbai,0
16-08-2017,28.5,25.1,82,1007.5,229,193.2,24.1,100,1,30.24052238,30.18115807,Mumbai,0
17-08-2017,29.1,25,78.4,1005.4,277.8,230.9,25.9,100,1,30.80442047,1.011048079,Mumbai,0
18-08-2017,29.1,25,78.6,1004.3,281.8,162.8,24.1,100,1,30.36112595,1.042861819,Mumbai,0
19-08-2017,27.4,25,86.8,1004.3,234.9,221.9,22.3,100,1,28.75401688,9.911974907,Mumbai,0
20-08-2017,25.6,23.9,90.5,1003.2,209.5,105.4,24.1,100,1,26.23138809,32.20734787,Mumbai,0
21-08-2017,25.3,23.8,91.6,1002,143.1,116.2,16.6,100,1,27.47820854,147.2503662,Mumbai,0
22-08-2017,27.3,24.3,84.1,1003.5,187.7,265.1,22.3,100,1,28.70021629,7.96211195,Mumbai,0
23-08-2017,28.5,25.4,83.9,1006.3,214.3,289.3,22.3,100,1,30.45423698,2.763711691,Mumbai,0
24-08-2017,28.9,25.2,80.5,1006.5,266.6,276,29.5,100,1,30.55677605,6.562448502,Mumbai,0
25-08-2017,26.9,25.2,90.6,1004.9,261.1,200.9,29.5,100,1,29.19894028,5.871374607,Mumbai,0
26-08-2017,27.4,25.4,88.9,1002.9,288.5,150.7,16.6,100,1,29.19129753,83.47540283,Mumbai,0
27-08-2017,28,25.6,86.6,1001.9,286.8,120.5,22.3,100,1,28.40224648,89.12475586,Mumbai,0
28-08-2017,26.9,25.4,91.2,1000,254.3,141,18.4,100,1,27.28505707,102.0401917,Mumbai,0
29-08-2017,25.7,24.9,95.1,997.9,265.7,147.2,46.4,100,1,27.26004982,130.1775818,Mumbai,0
30-08-2017,27.2,25,87.7,1002.6,224.1,265.5,26.2,100,1,28.09152794,95.14630127,Mumbai,0
31-08-2017,28.6,24.9,81.1,1006.7,209.2,296.8,27.7,100,1,29.97932625,36.36192322,Mumbai,0
01-09-2017,28.1,24.9,83,1007.8,190.2,287.8,24.1,100,1,30.01622772,2.163925171,Mumbai,0
02-09-2017,28,25,84.1,1007.3,184.6,279.8,22.3,100,1,30.70371819,1.211996675,Mumbai,0
03-09-2017,27.2,25.2,89.3,1007.9,178.8,283.8,16.6,100,1,29.80706787,18.20503998,Mumbai,0
04-09-2017,28.9,25,80,1009.3,223.9,280.9,18.4,100,1,30.98059654,20.49765205,Mumbai,0
05-09-2017,28.8,24.2,76.6,1009.2,242,229.3,24.1,100,1,31.14440536,0,Mumbai,0
06-09-2017,28.9,24.3,76.7,1007.9,212.8,279,18.4,100,1,31.3259449,0.234603882,Mumbai,0
07-09-2017,29.2,24.7,77.2,1007,226.1,249.9,22.3,100,1,31.54951859,0,Mumbai,0
08-09-2017,29.5,25.6,79.9,1006.7,207.4,149.5,20.5,100,1,31.39823532,0,Mumbai,0
09-09-2017,29.1,25.7,82.3,1005.8,181,140.4,16.6,100,1,31.2830143,30.82289696,Mumbai,0
10-09-2017,29.3,26.2,83.5,1006.1,205.6,137.4,20.5,100,1,32.61300278,8.50706768,Mumbai,0
11-09-2017,30.8,26.8,80,1006.5,164.9,225.7,18.4,100,1,32.96509171,0,Mumbai,0
12-09-2017,31,25.9,74.7,1007.1,149.4,203.7,18.4,100,1,33.37771606,24.33016968,Mumbai,0
13-09-2017,28.3,25.4,84.8,1008,190,206.7,27.7,100,1,31.70652199,29.98386002,Mumbai,0
14-09-2017,29.1,25.6,82.1,1007.4,134,193.9,20.5,100,1,32.348423,2.972182989,Mumbai,0
15-09-2017,28,24.9,83.9,1006.7,164.9,194,16.6,100,1,31.53257561,55.09467697,Mumbai,0
16-09-2017,28.1,25,83.5,1005.8,177.2,272.1,16.6,100,1,30.99352074,22.9939518,Mumbai,0
17-09-2017,27,24.8,88,1005.8,161,249.6,16.6,100,1,30.1230526,1.016616821,Mumbai,0
18-09-2017,28.2,24.5,80.8,1004.8,142,98.7,24.1,100,1,29.6788044,0,Mumbai,0
19-09-2017,27.6,25.1,86.6,1003.4,236.3,91.2,37.4,100,1,29.42086601,0.934064865,Mumbai,0
20-09-2017,24.8,23.8,94.3,1005.1,215.5,181.9,22.3,100,1,27.92205429,162.7470856,Mumbai,0
21-09-2017,26.8,24.8,89.1,1005.8,178.3,175.2,22.3,100,1,28.12650681,91.06074524,Mumbai,0
22-09-2017,27.3,24.5,84.8,1007.7,170.2,247.6,22.3,100,1,30.18269539,17.2609539,Mumbai,0
23-09-2017,28.3,24.4,79.9,1009.6,199.6,272.7,20.5,100,1,30.79926682,7.220648766,Mumbai,0
24-09-2017,28.5,24.5,79.7,1009.9,213.3,276.3,20.5,100,1,31.14689064,0,Mumbai,0
25-09-2017,28.5,24.5,78.9,1008.7,244.4,257.6,22.3,0,0,31.44851494,0,Mumbai,0
26-09-2017,28.8,24.5,78.3,1008.1,240.8,275.2,20.9,100,1,31.83186913,0,Mumbai,0
27-09-2017,29.8,25.6,78.9,1008,260.4,216.3,18.7,100,1,32.14648819,0,Mumbai,0
28-09-2017,29.9,26.3,81.5,1007.1,280.6,227.6,22.3,100,1,32.25452042,0,Mumbai,0
29-09-2017,28.9,25.8,83.7,1007.4,269.2,160.5,20.5,100,1,32.10067368,6.737018108,Mumbai,0
30-09-2017,29.3,25.7,81.3,1008.6,191.1,181.5,22.3,100,1,32.50914764,2.185986996,Mumbai,0
01-10-2017,30.1,25.9,78.5,1008,211.8,209.7,20.5,100,1,33.48472214,0.967333436,Mumbai,0
02-10-2017,30.4,25.7,76.4,1006.7,210.6,213.6,22.3,100,1,33.07240295,0,Mumbai,0
03-10-2017,30.6,25.1,72.9,1007,264.7,232.8,20.5,100,1,32.57927322,0,Mumbai,0
04-10-2017,31.4,24.5,69.3,1007.3,184,245,20.5,0,0,33.82125854,0,Mumbai,0
05-10-2017,31.2,25.4,72.5,1006,204.4,263.2,18.4,100,1,34.08915329,0,Mumbai,0
06-10-2017,30.3,24.1,71.5,1005.5,145.5,188.3,29.5,100,1,33.84848022,0,Mumbai,0
07-10-2017,28.1,24.9,83.6,1006.2,148,221.5,20.5,100,1,33.99913025,16.96403122,Mumbai,0
08-10-2017,28.3,24.5,80.7,1005.5,149.5,155.5,20.5,100,1,32.99412537,13.5552845,Mumbai,0
09-10-2017,28.5,25.3,83,1005,139.1,127.6,18.4,100,1,31.81767273,51.13203812,Mumbai,0
10-10-2017,28,25.5,86.9,1004.7,135.9,146.5,16.6,100,1,30.98015213,0,Mumbai,0
11-10-2017,27.9,25.5,87.1,1005,134.8,195,21.7,100,1,29.60329437,34.98033905,Mumbai,0
12-10-2017,29.5,25.7,80.7,1006,169.1,255.7,21.3,100,1,32.08743286,0.126076445,Mumbai,0
13-10-2017,29.1,25.8,82.9,1005.9,130.2,167.3,16.1,100,1,32.38051224,0,Mumbai,0
14-10-2017,28.2,25.7,86.7,1005.7,152.8,85.1,17.8,100,1,32.25870132,9.035991669,Mumbai,0
15-10-2017,28.2,25.7,86.5,1006.9,140.3,85,16.6,100,1,32.98184967,44.64603806,Mumbai,0
16-10-2017,29.1,26.5,86,1007.6,169.8,209.7,37.1,100,1,33.1791153,5.651260853,Mumbai,0
17-10-2017,29.7,26.4,82.9,1007.8,163.8,245.2,17.1,100,1,33.40640259,13.47942352,Mumbai,0
18-10-2017,29.9,25.8,79.3,1007.4,154.5,244.2,19.6,0,0,33.83250809,0,Mumbai,0
19-10-2017,29.8,25,76.3,1006.8,143.6,249.2,20.5,0,0,33.80160141,0,Mumbai,0
20-10-2017,28.8,23.9,75.1,1007.4,164.7,231.1,16.6,0,0,33.68043518,0,Mumbai,0
21-10-2017,29.1,25.3,80.6,1008.5,157.9,195.4,21.1,0,0,32.73255157,0,Mumbai,0
22-10-2017,29.7,25.7,79.3,1009.1,176.1,218.7,18.4,100,1,33.3006897,0,Mumbai,0
23-10-2017,30,24.9,74.9,1010.3,162.9,220.6,15.2,100,1,33.74132919,0,Mumbai,0
24-10-2017,30.3,19.9,56.5,1011.6,132.5,258.4,19.6,0,0,34.13324356,0,Mumbai,0
25-10-2017,30,19.4,54.7,1012.3,145.1,261.9,22.8,0,0,34.26830292,0,Mumbai,0
26-10-2017,30.6,19.5,52.9,1012,128.8,250.1,18.4,0,0,35.4051857,0,Mumbai,0
27-10-2017,29.9,22.3,64.5,1011.9,154.6,226.2,18.4,0,0,33.59052277,0,Mumbai,0
28-10-2017,30.1,20,57.7,1012,130.2,243.8,20.5,0,0,33.62505341,0,Mumbai,0
29-10-2017,29.7,20.3,58.6,1012.4,143.8,236.1,16.6,0,0,34.13989639,0,Mumbai,0
30-10-2017,30.1,19.2,54.5,1012.5,127.6,240.6,20.5,0,0,34.19195938,0,Mumbai,0
31-10-2017,30.6,17.7,48.7,1011.2,132,232.8,15.3,0,0,33.29515076,0,Mumbai,0
01-11-2017,30.3,16.1,44.6,1011.5,100.6,237,17.1,0,0,34.11831665,0,Mumbai,0
02-11-2017,30.2,14.4,39.5,1011.1,100.6,234.9,19,0,0,34.67207336,0,Mumbai,0
03-11-2017,29.7,14.9,42.2,1010.3,118.1,237.7,18.4,0,0,33.46060562,0,Mumbai,0
04-11-2017,29.4,15.2,43.4,1010.5,101.3,232.9,21.7,0,0,33.72687531,0,Mumbai,0
05-11-2017,29.5,15.6,43.9,1010.7,130.1,238.5,20.5,0,0,33.40510559,0,Mumbai,0
06-11-2017,30.4,19.2,52.5,1010.9,133.1,237.6,20.5,0,0,34.4548912,0,Mumbai,0
07-11-2017,29.9,20.5,58.7,1011.3,139.2,236.2,18.4,0,0,33.77264404,0,Mumbai,0
08-11-2017,29.4,20.5,60.2,1011.5,152.1,222.1,15.9,0,0,33.39707947,0,Mumbai,0
09-11-2017,29.6,18.2,52.2,1010.7,155.2,233.3,18.9,0,0,33.35972214,0,Mumbai,0
10-11-2017,29.3,19,55.3,1010.8,133.6,227.7,17.8,0,0,33.53922272,0,Mumbai,0
11-11-2017,29,18.6,55.7,1011.3,134.5,213.3,18.4,0,0,33.21733856,0,Mumbai,0
12-11-2017,28.4,15.2,47.2,1009.9,131.3,224,19.6,0,0,32.73907471,0,Mumbai,0
13-11-2017,27.7,16.4,52.5,1008.6,136.3,220.5,17.1,0,0,32.69206619,0,Mumbai,0
14-11-2017,27.4,18.3,59.6,1008.4,122.6,217.1,19.5,0,0,31.71397018,0,Mumbai,0
15-11-2017,27.9,16.3,51.6,1009,90.3,216.3,16.6,0,0,31.95706558,0,Mumbai,0
16-11-2017,27.9,16.5,51.1,1009.4,150.6,203.8,20.6,0,0,30.28264427,0,Mumbai,0
17-11-2017,28,16.8,51.9,1009.6,166.2,204.4,20.1,0,0,30.82090187,0,Mumbai,0
18-11-2017,28.1,18.5,57.2,1010.2,140.3,203.5,20.2,0,0,30.9231987,0,Mumbai,0
19-11-2017,29,16.6,48.9,1011.4,158.5,204.1,15.9,0,0,31.67331696,0,Mumbai,0
20-11-2017,29.1,19.5,57.2,1011.6,78.3,169.1,15.3,0,0,30.60945129,0.328860044,Mumbai,0
21-11-2017,29.6,22,64.2,1010.7,138,185.7,17.1,0,0,31.95211411,0,Mumbai,0
22-11-2017,30,20.5,58.5,1010.2,146.7,195.6,19.5,0,0,32.44804001,0,Mumbai,0
23-11-2017,28.6,16.9,50.6,1010.3,170,220.2,18.4,0,0,32.11494064,0,Mumbai,0
24-11-2017,27.6,18.4,58.2,1012.2,176.2,226,20.1,0,0,32.25949097,0,Mumbai,0
25-11-2017,27.6,19.8,63.6,1012.7,163.8,212.9,19.5,0,0,31.63077545,0,Mumbai,0
26-11-2017,28.9,19.6,59,1012.7,135.9,198.6,17.9,0,0,32.43114853,0,Mumbai,0
27-11-2017,28.5,18.1,55.2,1011.9,128,208.7,15.9,0,0,32.55401993,0,Mumbai,0
28-11-2017,27.9,17.9,56.3,1011.5,157.8,214.4,17.1,0,0,32.53837204,0,Mumbai,0
29-11-2017,27.8,17.6,55.6,1012,141.8,211.4,15.9,0,0,32.27461243,0,Mumbai,0
30-11-2017,28.1,16.4,50.9,1011.1,149.7,209.9,18.4,0,0,32.14548874,0,Mumbai,0
01-12-2017,28.7,15.6,45.8,1009.7,65.9,202.6,19.6,0,0,32.27992249,0,Mumbai,0
02-12-2017,29.1,16.5,47.3,1010.1,69.3,159.2,20.7,0,0,31.95635033,0,Mumbai,0
03-12-2017,28.7,19.2,57.2,1010.1,105.4,167.9,18.4,0,0,31.54314995,0,Mumbai,0
04-12-2017,28.4,20.2,63.4,1008.8,161.8,73.7,20.5,100,1,29.79130745,0,Mumbai,0
05-12-2017,23.3,21.8,91.2,1005.9,104.9,122.3,22.8,100,1,24.14975739,13.13641644,Mumbai,0
06-12-2017,25,22.1,84.2,1009.3,227.8,108.6,16.6,100,1,25.46514893,15.46128654,Mumbai,0
07-12-2017,23.8,19.4,77,1011.4,187.9,145.4,20.5,0,0,27.57688332,0,Mumbai,0
08-12-2017,25.2,20.9,77.7,1011,193.6,184.8,18.9,0,0,29.63289833,0,Mumbai,0
09-12-2017,26.3,23.7,86,1011.3,142.3,168.9,22.2,0,0,30.03583908,0,Mumbai,0
10-12-2017,26.2,22.9,82.2,1012.2,170.8,182.9,15.3,0,0,30.52891731,0,Mumbai,0
11-12-2017,25.9,20.9,74.8,1013.7,206.3,188.6,21,0,0,29.70671463,0,Mumbai,0
12-12-2017,25,19.2,70.7,1014.3,147.8,207.3,20.7,100,1,29.27747154,0,Mumbai,0
13-12-2017,24.3,16.8,63.8,1014.5,192,208.5,19.6,0,0,28.24714279,0,Mumbai,0
14-12-2017,23.9,17,65.8,1014.4,151.6,204.2,18.4,0,0,28.84579468,0,Mumbai,0
15-12-2017,25,19.1,70.2,1014.5,168.5,184.2,15.9,0,0,29.61180878,0,Mumbai,0
16-12-2017,26.8,20.7,70.1,1014.7,123.9,185.7,17.2,0,0,30.23221397,0,Mumbai,0
17-12-2017,28.1,17.6,54.9,1015.6,94.8,194,17.1,0,0,30.91263962,0,Mumbai,0
18-12-2017,27.3,14.9,47.9,1016.4,107.7,101.1,17.7,0,0,29.97026443,0,Mumbai,0
19-12-2017,27.6,14.3,45.7,1015.3,100.8,158.2,20.7,0,0,30.01704788,0,Mumbai,0
20-12-2017,26.8,12.8,44.7,1015.5,97.6,138,17.8,0,0,31.12148666,0,Mumbai,0
21-12-2017,27,13.7,46.1,1015.6,176.2,215.8,19,0,0,30.59890556,0,Mumbai,0
22-12-2017,27,15.2,50.2,1014.2,133.8,168.6,14.8,0,0,30.49209785,0,Mumbai,0
23-12-2017,26.8,14.8,49.3,1012.4,144.2,195.7,19,0,0,30.9465847,0,Mumbai,0
24-12-2017,25.9,17.5,61.3,1012.1,167.8,195,21.9,0,0,30.8871479,0,Mumbai,0
25-12-2017,25.8,18,64,1013.1,139.5,197.8,16.6,0,0,30.71273804,0,Mumbai,0
26-12-2017,27.4,15.6,50.3,1013.4,128.3,199.1,21.7,0,0,31.6111412,0,Mumbai,0
27-12-2017,26.5,14.5,48.9,1013.1,137,191.2,17.7,0,0,31.41834831,0,Mumbai,0
28-12-2017,25.9,14.6,51.3,1012.4,146,205.7,17.1,0,0,31.19315147,0,Mumbai,0
29-12-2017,25.6,16.5,58.2,1012.8,144.9,203.7,17.8,0,0,30.8140049,0,Mumbai,0
30-12-2017,25.5,16.7,59.5,1012.7,155.9,181.6,50.9,0,0,30.21311188,0,Mumbai,0
31-12-2017,25.4,17.2,61.6,1011.4,153.4,198.8,20.5,0,0,30.22439003,0,Mumbai,0
01-01-2018,25,16,58.9,1010.4,173.5,197.1,15.9,0,0,29.05011559,0,Mumbai,0
02-01-2018,24.4,15.1,57.3,1010.3,174.6,204.8,17.8,0,0,29.18725204,0,Mumbai,0
03-01-2018,25,18.9,70.3,1011.3,162.4,192.5,17.8,0,0,29.370327,0,Mumbai,0
04-01-2018,25.2,18.9,69.8,1012.4,192.6,184.8,18.4,0,0,29.41723061,0,Mumbai,0
05-01-2018,25.2,17.6,64.3,1011.3,203.7,191.5,20.7,0,0,28.83199883,0,Mumbai,0
06-01-2018,24.7,13.4,51.3,1011.2,180.3,198.2,18.4,0,0,28.69427109,0,Mumbai,0
07-01-2018,23.6,11.4,47.5,1012.5,130.2,209.2,20.7,0,0,27.93718338,0,Mumbai,0
08-01-2018,23.6,15.4,60.9,1012.5,182.2,194.4,18.4,0,0,28.13731194,0,Mumbai,0
09-01-2018,25.4,17.8,64.4,1013.8,150.9,181.3,17.1,0,0,29.28020096,0,Mumbai,0
10-01-2018,27,16.7,55.8,1013.7,133.2,181.4,14.7,0,0,30.82743645,0,Mumbai,0
11-01-2018,28,15.9,48.9,1013.5,172.3,189.2,14.7,0,0,31.23188019,0,Mumbai,0
12-01-2018,28.5,17.4,52.4,1012.5,142.8,187.5,14.7,0,0,31.66793442,0,Mumbai,0
13-01-2018,28.6,18.6,56.5,1012.1,170,183.7,17.1,0,0,32.2053833,0,Mumbai,0
14-01-2018,28.1,20.1,62.9,1012.5,119.3,183,18.4,0,0,31.70022774,0,Mumbai,0
15-01-2018,28.7,20.6,62.6,1012.3,185,180.4,17.8,0,0,32.54257584,0,Mumbai,0
16-01-2018,29.6,19,55,1011.1,156.1,203.1,18.4,0,0,33.15311432,0,Mumbai,0
